Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1686256921,10,,Aggregated,2965.200000,0.000000,2,2,3,3,3,4,5,6,12,39,40,76189,0,2,2.171717434313017,0.5420849993242882,39.8156020019087,34.33850030844348
1686256922,10,,Aggregated,2929.000000,0.000000,2,2,3,3,3,4,5,6,12,39,40,78839,0,2,2.1978703235562307,0.5420849993242882,39.8156020019087,34.338652189906014
1686256923,10,,Aggregated,2943.600000,0.000000,2,2,3,3,3,4,5,6,12,39,40,82163,0,2,2.203887258349329,0.5420849993242882,39.8156020019087,34.33837615471684
1686256924,10,,Aggregated,2986.100000,0.000000,2,2,3,3,3,4,5,6,12,39,40,84988,0,2,2.2220538547180126,0.5420849993242882,39.8156020019087,34.338318350826
1686256925,10,,Aggregated,2959.200000,0.000000,2,2,3,3,3,4,5,6,12,39,40,88143,0,2,2.2312580581414805,0.5420849993242882,39.8156020019087,34.338086972306364
1686256926,10,,Aggregated,3010.400000,0.000000,2,2,3,3,3,4,5,6,11,39,40,91011,0,2,2.2460427421491445,0.5420849993242882,39.8156020019087,34.33802507389217
1686256927,10,,Aggregated,2980.600000,0.000000,2,2,3,3,3,4,5,6,11,39,40,94324,0,2,2.2494878742508524,0.5420849993242882,39.8156020019087,34.33792035961155
1686256928,10,,Aggregated,2987.200000,0.000000,2,3,3,3,3,4,5,6,11,39,40,96927,0,2,2.269809140175614,0.5420849993242882,39.8156020019087,34.33812044115675
1686256929,10,,Aggregated,2989.100000,0.000000,2,3,3,3,3,4,5,6,11,27,40,100279,0,2,2.271361457781804,0.5420849993242882,39.8156020019087,34.33844573639546
1686256930,10,,Aggregated,3005.600000,0.000000,2,3,3,3,3,4,5,6,12,27,40,102561,0,2,2.297888096818403,0.5420849993242882,39.8156020019087,34.33827673287117
1686256931,10,,Aggregated,2966.200000,0.000000,2,3,3,3,3,4,5,6,12,27,40,105637,0,2,2.3048729153222616,0.5420849993242882,39.8156020019087,34.3382621619319
1686256932,10,,Aggregated,3010.300000,0.000000,2,3,3,3,3,4,5,6,12,27,40,108350,0,2,2.3188970152923574,0.5420849993242882,39.8156020019087,34.33858790955237
1686256933,10,,Aggregated,2935.400000,0.000000,2,3,3,3,3,4,5,6,12,19,40,111628,0,2,2.320371468931008,0.5420849993242882,39.8156020019087,34.338490342924715
1686256934,10,,Aggregated,2954.100000,0.000000,2,3,3,3,3,4,5,6,12,19,40,114181,0,2,2.3371580955482236,0.5420849993242882,39.8156020019087,34.33859398674035
1686256935,10,,Aggregated,2944.800000,0.000000,2,3,3,3,3,4,5,6,12,23,40,117400,0,2,2.3412163703889353,0.5420849993242882,39.8156020019087,34.33896933560477
1686256936,10,,Aggregated,2960.100000,0.000000,2,3,3,3,3,4,5,6,12,23,40,119956,0,2,2.3566722639853523,0.5420849993242882,39.8156020019087,34.33919937310347
1686256937,10,,Aggregated,2908.300000,0.000000,2,3,3,3,3,4,5,6,12,23,40,123003,0,2,2.3619274494575624,0.5420849993242882,39.8156020019087,34.339040511207045
